,title,price,store,commentcount,location
1608,"""【直降981保修2年】Huawei/华为 nova 4e 华为nova4手机官方旗舰店Mate30pro荣耀直降价P30正品nova5 nova3""",1098.0,三际数码官方旗舰店,1688.0,山东 济南
665,"""128G到手价11?9起+选手环Xiaomi/小米红米note8pro手机RedmiNote8Pro官网旗舰店k20pro官方7小米9se八8青春版""",999.0,能良数码官方旗舰店,1682.0,上海
2242,"""Apple/苹果 iPhone XS Max港版美版无有锁全新iPhoneXs 11pro手机""",3499.0,y66613031,1677.0,广东 深圳
2095,"""Apple/苹果 iPhone XS Max港版美版无有锁全新iPhoneXs 11pro手机""",3499.0,y66613031,1677.0,广东 深圳
758,"""索爱 sa-z8翻盖老人机移动电信版老人手机大字体天翼4G联通老年机超长待机大屏学生男女款诺基亚老年手机正品""",264.52,索爱宝安专卖店,1675.0,广东 深圳
631,"""【花呗分期】Apple/苹果 iPhone 11 Pro Max苹果11promax有锁手机""",3499.0,icmay2012,1673.0,上海
3145,"""官网honor/荣耀 荣耀20 pro手机官方旗舰麒麟荣耀v20新品华为p30""",1628.0,鸿威通讯,1671.0,上海
736,"""honor/荣耀 荣耀8青春版 全网通64G 高配版华为荣耀8 智能手机4G""",395.0,霹雳疯乐购,1671.0,广东 深圳
2304,"""天语I10 迷你智能手机抖音同款人脸解锁超薄超小全网通4G小屏卡片备用学生男女袖珍网红小手机微型电信特小型""",459.0,ktouch天语众鑫世纪专卖店,1667.0,广东 深圳
2628,"""Apple/苹果 iPhone 11 6.1英寸屏 iphone11 苹果11手机双卡全网通""",5030.0,尤里xx,1667.0,江苏 南京
2156,"""天语I10 迷你智能手机抖音同款人脸解锁超薄超小全网通4G小屏卡片备用学生男女袖珍网红小手机微型电信特小型""",459.0,ktouch天语众鑫世纪专卖店,1667.0,广东 深圳
1243,"""现货Apple/苹果 iPhone 11 Pro Max 新款苹果11旗舰国行手机12 13""",4788.0,最低最诚信,1666.0,江苏 南京
491,"""【分期免息】Apple/苹果 iPhone 8 Plus 苹果8 plus手机 iphone8""",1937.99,新园通讯数码,1665.0,广东 深圳
86,"""【4G全网通】关爱心G3正品老人机超长待机老年手机大屏大字大声音移动联通电信版直板女款诺基亚功能按键手机""",59.0,关爱心旭光明专卖店,1665.0,广东 深圳
1620,"""3068元起【优惠1931】Huawei/华为 Mate 20 X 华为mate20x手机p20官方旗舰店mate30pro正品5g全网通直降nova5""",3078.0,三际数码官方旗舰店,1663.0,山东 济南
472,"""vivo iQOO Pro 5G版全网通手机vivoiqoopro iqoopro 5g iq00 iqqo""",3198.0,yy_sky_2008,1662.0,广东 东莞
73,"""正品 超薄水滴屏安卓大屏游戏4G全网通智能手机电信OWWO/欧沃 X27""",298.0,鑫泰达电子科技,1661.0,广东 深圳
1545,"""realme X青春版realmex2pro手机官方旗舰opporealmex2青春版Q pro""",897.2,wezebaba,1659.0,广东 深圳
2786,"""【省300享12期免息】vivo iQOO Pro高通骁龙855Plus处理器游戏指纹手机iqoopro vivoiqoo 新iqoo iqoo限量""",3198.0,vivo官方旗舰店,1656.0,广东 东莞
1988,"""多亲1S+ 智能AI小米小爱同学老年机全网通4G老人手机学生按键备用""",279.0,周公转世,1652.0,山西 运城
2900,"""【顺丰速发】 华为honor/荣耀 荣耀8X 官方旗舰店官网正品手机新品畅享plus畅玩10青春版V高配降价20i""",988.0,同迅数码专营店,1650.0,辽宁 大连
940,"""直降400元【送原装耳机/原装充电宝等】Meitu/美图 T9小樱限量版手机官方正品美图t9sx手机t8s m6 v6 m8s v7""",999.0,meitu美图浩丰专卖店,1641.0,广东 深圳
2696,"""【送壳膜套装 晒单送无线充】Apple/苹果 iPhone 11全网通4G手机 苹果11新x天翼电信官方旗舰店官网国行XS 8p""",5149.0,翼天下天翼电信旗舰店,1640.0,江苏 南京
610,"""华为电信版小手机儿童学生备用天翼按键老年人4G棒棒机戒网非智能""",55.0,玛丽m1989,1638.0,广东 深圳
1150,"""新品Xiaomi/小米 小米9 pro5G骁龙855plus全面屏手机mix4官方9pro""",2428.0,品牌机批发店,1635.0,广东 深圳
1697,"""移动联通版双屏翻盖男女款老人手机大声大字大屏老年机京凯达F803""",89.0,engnet,1634.0,广东 广州
571,"""vivo X9S全网通2000万双摄美颜vivo X9双卡手机vivox9s Plus正品""",678.0,怀旧青春77,1632.0,广东 深圳
852,"""Meizu/魅族 X8  6.2英寸全面屏 轻奢拍照手机""",798.0,苏宁易购官方旗舰店,1631.0,江苏 南京
1126,"""5G全网通 vivo iQOO Pro 5G手机 vivo iqoopro 5G版 IQOOPRO 5G手机 iqoo pro 5g x27 x23 vivo手机5G""",3498.0,茂鹏数码专营店,1626.0,广东 深圳
1368,"""Nokia/诺基亚 E63直板经典怀旧全键盘按键小学生戒网备用功能手机""",85.0,诺记家家,1624.0,广东 深圳
1052,"""三防老人机超长待机4G全网通大屏大字大声联通电信版微信老年手机""",175.0,浪漫满屋馆1314,1621.0,北京
1098,"""【华为Nova5直降990】HUAWEI nova 5 Pro官方全新正品手机5i""",1006.99,云腾数码商城,1621.0,河南 郑州
2133,"""当天发 送豪礼华为honor/荣耀 荣耀9全网通版移动联通电信4G手机""",729.0,爱乐购aile,1610.0,上海
2280,"""当天发 送豪礼华为honor/荣耀 荣耀9全网通版移动联通电信4G手机""",729.0,爱乐购aile,1610.0,上海
2811,"""新款Nokia/诺基亚 230DS老人机移动直板按键功能机大字大声大屏正品老年人手机超长待机男女学生备用超薄手机""",379.0,天讯蓝图数码专营店,1608.0,广东 深圳
194,"""关爱心A5儿童手机迷你小学生卡通可爱移动电信版定位棒棒机初中学生专用戒网瘾男生非智能按键女款卡片小手机""",77.9,关爱心赫尔曼专卖店,1602.0,广东 深圳
1776,"""[当天发货] 新品 vivo U3x 手机 vivou3x 千元机 vivoy93 vivoy3 y97 u3  s1pro nex3 vivoy7s 5g vivo手机""",799.0,能良数码官方旗舰店,1599.0,上海
1680,"""分期免息honor/荣耀 畅玩8C手机官方旗舰店正品官网降价新畅享8X 8a 7c 10青春版7X 6X华为荣耀8c 9X""",599.0,和来达数码专营店,1599.0,广东 深圳
2162,"""Xiaomi/小米 小米CC9美图定制版cc9pro小仙女新手机官方尊享版9e""",899.0,品牌机批发店,1596.0,广东 深圳
2310,"""Xiaomi/小米 小米CC9美图定制版cc9pro小仙女新手机官方尊享版9e""",899.0,品牌机批发店,1596.0,广东 深圳
636,"""军工三防老人手机超长待机移动电信联通4G全网通大声大字老年手机""",68.0,国为数码科技,1591.0,广东 深圳
1426,"""新品nubia/努比亚Z20双面屏骁龙855+官方旗舰z20拍照手机红魔3代X""",2128.0,heatlinda,1585.0,广东 深圳
185,"""Apple/苹果 iPhone XR 苹果xr iphonexs 苹果MAX双卡XS手机""",1800.0,zl528008,1578.0,广东 深圳
967,"""【直降800+碎屏保】Xiaomi/小米 小米Max3大屏全面屏全新手机mix4""",899.0,龙通店,1577.0,广东 深圳
2392,"""官方正品Nokia/诺基亚 216DS移动联通版老人机直板按键功能机大字大声经典学生老年机备用小手机超长待机怀旧""",269.0,天讯蓝图数码专营店,1575.0,广东 深圳
794,"""6+128G版低至1039元起Xiaomi/小米redmi note7 pro红米note7pro手机官网旗舰店红米note8pro学生正品全网通""",999.0,广东电信亿品汇专卖店,1575.0,广东 深圳
68,"""Apple/苹果 iPhone 8 Plus 全网通4G全新苹果8X手机128G 分期免息""",1388.0,zhimingyouhuo4,1572.0,广东 深圳
473,"""Apple/苹果 iPhone 11 Pro Max港韩日美版新款有锁手机双卡分期xs""",5049.0,zhuxiaoming1113,1572.0,天津
436,"""【下单立减200元】Apple/苹果 iPhone 8 128G 移动联通电信全网通4G智能手机 苹果8手机""",3999.0,苏宁易购官方旗舰店,1569.0,江苏 南京
1722,"""Xiaomi/小米 小米手机5 全网通标准版红米6双4G高配尊享5s note4x""",308.0,乾运通讯,1568.0,广东 深圳
2539,"""皓轩（手机）H8三防军工老人机超长待机直板大字大声移动老年手机""",39.0,白淘淘328,1566.0,广东 深圳
979,"""新品【200元优惠券】Huawei/华为 畅享9S官网官方旗舰店正品手机畅想9s /p20/学生/新品9X荣耀10plus直降""",1099.0,蓝港数码专营店,1564.0,广东 深圳
3047,"""Apple/苹果 iPhone 7 苹果7plus国行全新7代全网通4G正品7P手机""",1600.0,fashino小怪,1562.0,广东 深圳
927,"""【领券最高减200+顺丰包邮】华为旗下honor/荣耀20i中移动官方旗舰店10青春8x 11x V20 9i 9X华为手机20i""",1099.0,中国移动官方旗舰店,1560.0,浙江 杭州
67,"""分期Apple/苹果 iPhone7 Plus美版国行正品苹果7P全网通7代4G手机""",1500.0,会耍赖的猫888,1560.0,广东 深圳
1036,"""华为mate30 Pro降价 HUAWEI HUAWEI Mate 30 Pro新徕卡四摄5g手机""",3416.0,京成数码商贸,1553.0,北京
435,"""华为nova5z【免息立减250】HUAWEI nova 5z手机官方正品nova5i""",1326.67,深港通信专卖,1552.0,广东 深圳
713,"""咨询可减20元选电源/手环等中移动Xiaomi/小米CC9美图定制版4800万拍照手机官方旗舰店正品小米9cc""",1419.0,中国移动官方旗舰店,1549.0,浙江 杭州
755,"""【下单至高省100】vivo U3x新品vivou3x千元拍照智能手机大电池官方旗舰店官网正品学生老人u1 y93""",799.0,vivo官方旗舰店,1548.0,广东 东莞
388,"""【 6+128G省300元赠充电宝】小米CC9e4800万全面屏手机拍照游戏学生指纹小米官方旗舰店正品xiaomi""",1099.0,小米官方旗舰店,1545.0,北京
744,"""【6期免息赠耳机】OPPO Reno Ace高通骁龙855plus游戏手机90Hz全面屏超级闪充官方旗舰店opporeno""",3799.0,oppo官方旗舰店,1544.0,广东 东莞
971,"""【24期免息】华为HONOR荣耀9XPRO全网通4800W三摄全面屏智能手机全新官方旗舰店官网正品麒麟810华为""",1799.0,苏宁易购官方旗舰店,1537.0,江苏 南京
58,"""Apple/lPhone 6splus 苹.果6sp 苹.果6s手机7代7plus全网通正品7p""",920.7,tb326255629,1530.0,广东 深圳
544,"""Letv/乐视乐2乐2pro全网通4G 1s MAX2老年人儿童学生智能游戏手机""",210.0,佳杰智能科技,1527.0,广东 深圳
520,"""12+512G低至27?9起+选天猫精灵 Xiaomi/小米红米k20pro尊享版手机官方旗舰店RedmiK20Pro官网骁龙855plus K30""",2599.0,三际数码官方旗舰店,1526.0,山东 济南
310,"""正品coolpad/酷派酷玩7c学生价智能手机全网通全面屏游戏新款上市官方旗舰店游戏送适用oppo小米vivo华为耳机""",479.0,浩瑜数码专营店,1525.0,广东 深圳
3142,"""免息直降价990 华为HUAWEI nova 4e新手机5i官方旗舰5pro nova4e""",1088.0,品牌机批发店,1523.0,广东 深圳
2177,"""新品vivo Z5限量版新款手机上市官网官方旗舰店正品新机z3 z3x z5x x23 x27 x21 X20 U1 z3i u3 u3x y93s""",1398.0,茂鹏数码专营店,1522.0,广东 深圳
2325,"""新品vivo Z5限量版新款手机上市官网官方旗舰店正品新机z3 z3x z5x x23 x27 x21 X20 U1 z3i u3 u3x y93s""",1398.0,茂鹏数码专营店,1522.0,广东 深圳
481,"""华为mate30 5G 降价HUAWEI HUAWEI Mate 30 Pro官网正品智能手机""",3427.65,中宽通讯行,1520.0,广东 深圳
1062,"""现货直降Apple/苹果 iPhone 11国行iphone11双卡全网通手机苹果11""",4839.12,炫和科技,1514.0,陕西 西安
179,"""分期Apple/苹果 iPhone 8plus 苹果8plus国行手机iphone8苹果8p""",2100.0,美图好手机,1512.0,广东 深圳
1061,"""12期免息/领100券/省780/选10件礼/华为HUAWEI nova 5 Pro 中移动手机正品官方旗舰店4e 4 3 3i 3e  5i 5z se""",2499.0,中国移动官方旗舰店,1510.0,浙江 杭州
365,"""分期Apple/苹果 iPhone 8 Plus 苹果8plus iphone8 iphone8p手机""",2150.0,ysdee9,1508.0,广东 深圳
1094,"""送碎屏险 降价Pro版3738现货HUAWEI HUAWEI P30 PRO曲面屏手机P30""",2627.47,苏苏通讯,1507.0,广东 深圳
507,"""年货价2998起 vivo iQOOPro5G骁龙855plus全新限量爱酷手机vivoiqoopro5g iqoopro x27 iqoo5g版 iqoopro手机""",3498.0,vivo欧曙专卖店,1502.0,上海
639,"""【直降400】OPPO Reno Ace opporenoace手机新款上市oppoace高达opporeno2 0ppo未来x游戏reno2z oppor17pro""",2999.0,能良数码官方旗舰店,1500.0,上海
163,"""Apple/苹果 iPhone 8 Plus苹果iPhone8 plus国行正品手机iphone8""",2100.0,创皂美丽时代创美,1499.0,广东 深圳
1546,"""Meizu/魅族 16Xs极边对称全面屏4800万AI三摄4000mAh大电池4G智能新品手机""",1349.0,苏宁易购官方旗舰店,1495.0,江苏 南京
447,"""【新品上市立减300】OPPO K5 oppok5新款手机限量版oppo未来x 0ppok5 k3k7 0pp0k1 oppor17 r19 r15 a9x a7a5""",1799.0,oppo聚洪欧珀专卖店,1495.0,湖北 武汉
1726,"""波导正品老人机手机超长待机大字大声大屏老年机直板移动按键老人手机实用男女学生儿童小手机备用老年人手机""",99.0,兴圣宇数码专营店,1489.0,广东 深圳
2974,"""【12期免息】OPPO Reno opporeno手机官网旗舰opporeno2新款上市10倍变焦oppor17pro 0ppo未来x reno2 findx""",2499.0,能良数码官方旗舰店,1489.0,上海
1059,"""【1.6-1.10享6期免息+乐心手环】Huawei/华为nova 5i Pro极点屏超广角4800万AI四摄人像美颜手机nova5""",2099.0,苏宁易购官方旗舰店,1486.0,江苏 南京
209,"""新品【当天发+1000元礼】Huawei/华为 畅享10 Plus官方旗舰店10正品9畅想9plus手机nova5i直降价mate20荣耀5g""",1299.0,蓝港数码专营店,1484.0,广东 深圳
1494,"""Meizu/魅族 魅蓝Note5全网通移动电信备用老人学生智能手机2魅蓝5""",193.0,东赢小说之家,1482.0,广东 深圳
1396,"""咨询领券最高减60送手环/耳机等10选1礼12期中移动小米redmi note8四摄手机红米8pro官方旗舰店 Pro 7Pro""",979.0,中国移动官方旗舰店,1482.0,浙江 杭州
1769,"""四色现货Meizu/魅族 魅族16s Pro旗舰魅族16spro手机16pro魅族16s""",2599.0,白开水的点燃方式,1474.0,河南 郑州
1656,"""Nokia/诺基亚E72i按键全键盘经典怀旧直板小学生塞班智能备用手机""",140.0,诺记家家,1473.0,广东 深圳
1224,"""华为荣耀9X【直降560】honor/荣耀 荣耀9X PRO手机官方荣耀9xpro""",847.99,品牌机批发店,1457.0,广东 深圳
385,"""当天发24期免息送礼HUAWEI/华为 Mate 30 Pro 5G手机官方旗舰店正品新款mate30pro5g版x折叠机p30直降mate40""",6399.0,同步飞扬数码专营店,1453.0,广东 深圳
1192,"""送碎屏保】华为honor/荣耀 荣耀20i 全面屏官方新手机荣耀20s9x8x""",698.0,有话好说liu,1446.0,广东 深圳
1389,"""MELROSE 2019超薄超小迷你双卡电信三网通4G版小屏智能手机""",248.0,a13823131556,1444.0,广东 深圳
795,"""华为荣耀20i手机  honor/荣耀 荣耀20i新品手机官网正品直降价8x""",689.0,深圳一航,1443.0,广东 深圳
106,"""分期免息Apple/苹果 iPhone 8 Plus 正品苹果8代iphone8p国行手机""",2000.0,tb9173203_00,1442.0,广东 广州
714,"""Huawei/华为 华为畅享5S电信移动联通4G全网通版畅享5老人手机""",290.0,hao13534248555,1441.0,广东 深圳
2335,"""纽曼 F9C老人机 超长待机大屏天翼翻盖手机男女款移动电信版老人手机大字大声音老年手机正品军工三防老年机""",198.0,创于佳讯数码专营店,1440.0,广东 深圳
2187,"""纽曼 F9C老人机 超长待机大屏天翼翻盖手机男女款移动电信版老人手机大字大声音老年手机正品军工三防老年机""",198.0,创于佳讯数码专营店,1440.0,广东 深圳
421,"""可减350元当天发免息送礼华为HONOR荣耀9X手机新品直降全网通官方旗舰店官网正品华为荣耀9x/8x/10/20i青春版""",1099.0,oksj数码旗舰店,1439.0,广东 深圳
1534,"""LG G6 韩版 美版 移动联通电信4G全网通  高通骁龙821 三防手机""",275.0,癫狂前线,1439.0,广东 深圳
2605,"""正品Nokia/诺基亚 新105老人机超长待机移动直板按键功能老年机学生儿童备用迷你经典怀旧小手机官方旗舰店""",139.0,哥小哥数码专营店,1437.0,广东 深圳
29,"""【新品上市 6期免息】Huawei/华为 nova 6 SE超级快充4800万AI四摄大运存智能手机华为官方旗舰店""",2199.0,华为官方旗舰店,1432.0,广东 深圳
400,"""诺基亚超薄移动双卡翻盖老年机大字大声 老人手机电信超长待机4G""",208.0,chen_xuanbin,1427.0,广东 深圳
102,"""分期Apple/苹果 iPhone 8 Plus 苹果8plus国行手机苹果8p iphone8""",2100.0,桐庐丽影贸易有限公司,1426.0,广东 深圳
1348,"""Xiaomi/小米 小米9SE限量版小米cc9新手机9x 8se屏幕指纹版青春版""",1308.0,龙通店,1426.0,广东 深圳
140,"""【24期免息】Apple/苹果iPhone 11 2019新款苹果11 新品iphone11 apple智能拍照手机""",5499.0,绿森数码官方旗舰店,1424.0,浙江 杭州
489,"""华为nova5【免息当天发】HUAWEI nova 5 Pro官方Nova5ip新手机n6z""",1418.0,一朵花的记忆,1422.0,广东 深圳
1785,"""【低至1799元+24期免息】华为旗下HONOR/荣耀9X PRO麒麟810芯片4800万超清三摄智能手机官方旗舰店官网正品""",1799.0,荣耀官方旗舰店,1419.0,广东 深圳
287,"""Apple/苹果 iPhone X  苹果x iphonex  xs max苹果8x国行正品手机""",3600.0,朵儿妈的生活,1417.0,广东 深圳
1106,"""【优惠350元/6期免息】华为HONOR荣耀20 PRO全面屏麒麟980智能游戏30新品手机正品官方官网旗舰店v20pro直降""",2699.0,蓝港数码专营店,1415.0,广东 深圳
131,"""（送座充）小辣椒G660老人机翻盖手机超长待机移动电信版全网通按键正品老年手机大字大声大屏男女款学生手机""",99.0,尚亿汇通数码专营店,1415.0,广东 深圳
898,"""BlackBerry/黑莓8520手机 黑白  学生机 戒网瘾 送贴纸送9900耳机""",99.75,特火通讯,1405.0,广东 深圳
