title,price,store,commentcount,location
"""花呗分期Apple/苹.果6s plus国行正品苹.果6s手机6sp全新三网通4g""",855.00,"""xhqwangdian""",158,广东 深圳
"""【免息当天发直降880】HUAWEI nova 5 Pro华为4e官方Nova5手机6se""",1408.00,"""梅州铭鑫通讯""",989,广东 深圳
"""【限时到手价799】华为honor/荣耀 畅玩8C全网通智能手机官网全新正品学生官方旗舰店性能续航9X20i""",799.00,"""苏宁易购官方旗舰店""",11086,江苏 南京
"""Newmind F15跑车翻盖汽车迷你儿童卡通个性男女中小学生备用手机""",85.00,"""泉兴时尚数码店""",4008,山东 济南
"""现货Huawei/华为 Mate 20 Pro全面屏手机mate20X 5g版 mate20Pro""",1918.00,"""yuzunyi0423""",1394,北京
"""迷你电信可爱个性超薄儿童袖珍备用女学生卡片小手机KUH/酷和 T3""",78.00,"""泉兴时尚数码店""",3690,山东 济南
"""直降200新品现货发顺丰】Huawei/华为 nova 5z手机华为官网官方旗舰店nova5ipromax正品p30pro降价mate30手机""",1499.00,"""小淘器数码专营店""",195,安徽 合肥
"""【24期分期/当天发货】Huawei/华为 P30 Pro手机官方旗舰店p30直降价官网5g新款华为nova5 pro全网通mate30""",3388.00,"""能良数码官方旗舰店""",2605,上海
"""花呗分期Apple/苹.果6s 国行正品苹.果6 手机6splus全新三网通4G""",878.00,"""亚威数码""",46,广东 深圳
"""【新品 3期免息】一加7tPro手机全新正品迈凯伦OnePlus 骁龙855plus 一加7t 一加7手机官方旗舰官网 一加7pro""",4599.00,"""一加创华威专卖店""",522,广东 深圳
"""OPPO A9全面屏6G+128G全网通手机oppoa9全新正品OPPO A9x智能手机""",1168.00,"""唔空摄影""",102,浙江 杭州
"""OPPO R15全面屏全网通OPPOR15X梦镜版R11S手机OPPOr17智能R17 R11""",889.00,"""香格国际""",362,广东 广州
"""正品DOOV朵唯V31全网通4G智能手机老人老年机大字大声音大屏超长待机学生价oysin省钱便宜官方旗舰店500元V33""",269.00,"""朵唯宇钧汇专卖店""",960,广东 深圳
"""24期分期/送壕礼/速发/Huawei/华为 Nova 4中移动手机正品官方旗舰店新款青春版3i 2s 3e 3 4e 5 Pro 6 5i 5z""",1198.00,"""中国移动官方旗舰店""",1126,浙江 杭州
"""24期分期/送壕礼/HUAWEI 华为畅享 9e中移动手机正品官方旗舰店畅想9s 9 plus 8 8e 青春 7 MAX 8 9X 10""",468.00,"""中国移动官方旗舰店""",527,浙江 杭州
"""24期分息/优惠580元 Huawei/华为 nova 4e全网通华为官方旗舰店正品官网p30手机nova5pro/新品Mate30降价荣耀""",1099.00,"""晨星泰合数码专营店""",445,上海
"""新款Qin2pro多亲ai手机升级版多亲ai助手2代小爱同学手机智能学生备用机小屏幕4G直板微信定位儿童电话""",799.00,"""多亲旗舰店""",99,广东 深圳
"""国行现货Apple/苹果 iPhone 11国行双卡全网通苹果11手机iphone11""",4860.00,"""860803华晶""",449,浙江 杭州
"""【限时直降200】红米note7pro 全面屏手机4800万大电量拍照智能小米官方旗舰正品红米note7 红米note8""",1199.00,"""苏宁易购官方旗舰店""",7870,江苏 南京
"""直降价正品华为HUAWEI HUAWEI P30Pro官方旗舰店mate30手机nova5G""",2665.33,"""国货平价网""",4816,广东 深圳
"""24期免息 新品vivo S5手机官网新款上市 vivos5 s5pro vivos1 vivox27 x23 x21 vovix20官方旗舰店vivos5x""",2698.00,"""vivo衡视专卖店""",111,上海
"""【购机赠耳机】OPPO A11x 4800万超清四摄大内存长续航全面屏手机""",1799.00,"""oppo官方旗舰店""",873,广东 东莞
"""Apple/苹果 iPhone 8 Plus 全网通4G 全新苹果8手机256G 分期免息""",2058.00,"""angel_纯""",111,广东 深圳
"""Huawei/华为 P20 Pro全网通双卡4g徕卡三摄全面屏6G运存手机正品""",1518.00,"""新茂数码""",503,广东 深圳
"""Xiaomi/小米 小米CC9 Pro官方美图cc9pro旗舰手机定制10尊享版新""",1395.20,"""友铭数码通讯""",437,上海
"""Meizu/魅族 魅蓝3S双卡双待NOTE2移动联通4Gmx5智能3网通电信手机""",80.00,"""dan2013_8699""",160,广东 深圳
"""官方【亏本冲量】vivo U3x 新品vivou3x智能手机u3学生老人vivou1""",668.99,"""诚亨通讯""",759,广东 深圳
"""新品 华为mate30pro5G版HUAWEI HUAWEI Mate 30 Pro 5G官方旗手机""",1298.99,"""手机_小秘""",384,上海
"""vivo X21全面屏智能手机全网通vivox21屏幕指纹版X21手机vivoX20""",1010.00,"""唔空摄影""",446,浙江 杭州
"""Apple/苹果 iPhone XS Max国行双卡双待苹果xs max全网通电信手机""",3400.00,"""jinshu168""",253,广东 深圳
"""【24期免息 赠配件礼包】华为旗下HONOR/荣耀20 PRO 新品变焦全焦段AI四摄全面屏手机官方旗舰店荣耀HONOR""",2699.00,"""荣耀官方旗舰店""",6152,广东 深圳
"""送碎屏险 降价Pro版3738现货HUAWEI HUAWEI P30 PRO曲面屏手机P30""",2627.47,"""苏苏通讯""",1507,广东 深圳
"""AGM（手机）M5三防老人机4G3G2G全网通移动联通电信手机微信老年机触屏超长待机大字体按键防摔防水老人手机""",469.00,"""agm手机旗舰店""",870,广东 深圳
"""IVVI P60(i8)水滴全面屏大屏超薄指纹游戏学生价安卓智能手机正品""",358.00,"""q718042883""",688,广东 深圳
"""畅享10当天发【直降510】HUAWEI 华为畅享10官方正品手机10plus""",798.00,"""深港通信专卖""",424,广东 深圳
"""【华为Nova5直降990】HUAWEI nova 5 Pro官方全新正品手机5i""",1006.99,"""云腾数码商城""",1621,河南 郑州
"""领券减400元期分期免息12华为honor/荣耀 荣耀V20手机麒麟980官方旗舰正品note 20 Pro新荣耀v20pro 20se V30""",1748.00,"""和来达数码专营店""",555,广东 深圳
"""送27W充头】小米红米k20 pro官方尊享版现货redmi k20 pro白色骁龙855plus手机处理器官网旗舰店夏之密语k30""",2269.00,"""君胜数码专营店""",434,广东 深圳
"""【仅支持手机加速】网易uu加速器uu移动会员月卡一个月30天会员卡""",12.00,"""网易uu加速器旗舰店""",321,陕西 西安
"""【4G全网通】纽曼V998智能翻盖老年手机大屏大字大声音超长待机正品男女款移动电信版军工语音王学生老人机""",198.00,"""炜广天成数码专营店""",1028,广东 深圳
"""【分期免息】华为honor/荣耀 荣耀10 GT加速全面屏全网通128g手机""",1138.00,"""广东宋仲基239860973""",469,广东 深圳
"""【李现同款】华为honor/荣耀 荣耀20S手机官方旗舰荣耀9X荣耀20se""",999.00,"""wezebaba""",909,广东 深圳
"""诺基亚老人机大字超薄超长待机老年人手机移动4G超长待机老人手机""",99.00,"""易购时代配件行""",71,广东 深圳
"""【优惠350元/6期免息】华为HONOR荣耀20 PRO全面屏麒麟980智能游戏30新品手机正品官方官网旗舰店v20pro直降""",2699.00,"""蓝港数码专营店""",1415,广东 深圳
"""Apple/苹果 iPhone 8 Plus苹果iPhone8 plus国行正品手机iphone8""",2200.00,"""子轩_果果""",429,广东 深圳
"""OPPO A59S全网通智能4G手机指纹超薄拍照学生老人新款oppoa59s""",440.30,"""认证优质商家""",267,广东 深圳
"""【24期分期】HUAWEI/华为 Mate 30 5G版手机华为官方旗舰店全网通华为5g手机正品直降p30pro官网mate30pro5g""",3999.00,"""创汇通达数码旗舰店""",235,北京
"""皓轩（手机） H8军工三防直板老人手机移动电信超长待机老年手机""",39.00,"""长令科技""",2169,广东 深圳
"""小辣椒 G108正品4G全网通老人机军工三防老年手机超长待机电信版大屏大字大声定位学生机直板备用按键电话""",79.00,"""佳宁数码专营店""",63486,广东 深圳
"""正品三防智能手机老人老年机全网通4G超长待机大声大字老人机凌鹰""",349.00,"""添财数码广场""",113,广东 深圳
"""vivo X9全网通正品双卡指纹解锁X7人脸识别美颜智能拍照手机特价""",560.00,"""baby欣玥988""",96,广东 深圳
"""降价华为mate30 5G HUAWEI HUAWEI Mate 30 Pro新手机官方X保时捷""",3238.00,"""品牌机批发店""",3075,广东 深圳
"""官方Xiaomi/小米 小米9 pro5G网旗舰手机mix4正新品9plus小米9pro""",3398.00,"""一朵花的记忆""",593,广东 深圳
"""花呗分期Apple/lPhone 6splus 苹.果6sp 苹.果6s手机正品4G全网通""",168.00,"""淘女鞋折扣店""",74,广东 深圳
"""BIRD/波导 A560正品超长待机军工三防直板按键老人手机移动老人机大声大字大屏大哥大老年手机户外老年人手机""",158.00,"""兴圣宇数码专营店""",2723,广东 深圳
"""【4G全网通】纽曼L9老人机超长待机正品老年手机军工三防功能按键移动联通电信版大屏大字大声音学生女款手机""",168.00,"""赫尔曼数码专营店""",528,广东 深圳
"""限时减300】OPPO Reno Ace手机opporenoace高达版官方正品oppoace""",2999.00,"""oneplus商城""",773,上海
"""当天发 华为honor/荣耀 荣耀9i 全面屏智能手机 双卡双待全网通4G""",785.00,"""t5t66""",329,广东 深圳
"""官方降价honor/荣耀 荣耀V20全面屏手机麒麟980华为手机现货 v20""",2999.00,"""深圳佳发通讯""",908,广东 深圳
"""Apple/苹果 iPhone 11 Pro Max国行港行11por全网4G手机苹果11""",3598.00,"""远航通讯16""",1281,四川 成都
"""分期免息Apple/苹果 iPhone XS Max 苹果xsmax有锁iphonexs手机XR""",3188.00,"""wy1689999""",236,上海
"""花呗分期Apple/苹.果6s 国行正品苹.果6 手机6splus全新三网通4G""",878.00,"""xwzz1993""",34,广东 深圳
"""【优惠减200】OPPO K5 oppok5新品手机限量超薄oppok5全新正品k3 oppor17 r15 a5 a9x 0ppok3 0pp0k1 0oppok5""",1799.00,"""时器数码专营店""",911,湖南 长沙
"""5G全网通 vivo iQOO Pro 5G手机 vivo iqoopro 5G版 IQOOPRO 5G手机 iqoo pro 5g x27 x23 vivo手机5G""",3498.00,"""茂鹏数码专营店""",1626,广东 深圳
"""honor/荣耀 荣耀play 全网通华为新荣耀paly麒麟970游戏手机plαy""",970.00,"""玖零世纪""",121,上海
"""【新品】飞利浦/PHILIPS E109环保材质防尘直板按键移动联通双卡双待老人手机学生备用老年功能手机""",79.00,"""苏宁易购官方旗舰店""",285,江苏 南京
"""Coolpad/酷派 B770移动4G手机老人大屏智能机高清拍照双卡双待""",97.00,"""wyaiwm520""",41,广东 深圳
"""24期分期/优惠减800元 Huawei/华为 nova 5 Pro官方旗舰店正品nova5手机5g新款p20官网p30直降nova5pro荣耀20""",2199.00,"""晨星泰合数码专营店""",943,上海
"""【现货当天发】华为荣耀畅玩8A 手机官方旗舰店官网正品全网通8a系列8X手机10青春官网老年机20i荣耀play3""",599.00,"""博海宇通数码专营店""",308,北京
"""【4+64G到手699元起】Xiaomi/小米 红米7手机 官方旗舰店redmi7A 官网正品note5新6pro学生机红米note8老人机""",479.00,"""三际数码官方旗舰店""",3115,山东 济南
"""Huawei/华为T2010全网通4G老人机移动联通电信版大声大字老年手机""",120.00,"""爱美小姐001""",569,广东 深圳
"""全网通4G中兴守护宝L105老人手机超长待机正品老年手机大屏大字大声音老人机移动电信版老年机直板按键小手机""",89.00,"""守护宝大秦先锋专卖店""",1183,广东 深圳
"""Xiaomi/小米 红米4X 4A 6A 5A全网通4G双卡老人学生智能手机正品""",199.00,"""深圳通讯数码有限公司""",523,广东 深圳
"""Meizu/魅族 魅蓝Note6全网通4G真八核5.5大屏智能手机Note5 魅蓝6""",230.00,"""弘扬丶""",2043,广东 深圳
"""128G1099起!选送电源蓝牙Xiaomi/小米CC9e手机6G运行4800万像素官方旗舰店正品 小米cc9手机红米note8pro""",969.00,"""创宇嘉汇数码专营店""",83,广东 深圳
"""vivo Z3全新机手机正品 新款 vivoz3官方旗舰店官 新品vivoz4 vivo z3x z3i z1 x21 x23 x20 z5 x7 x9限量版""",1148.00,"""首佳誉数码专营店""",9579,广东 东莞
"""Apple/苹果 iPhone 7 Plus苹果7p5.5寸国行4G全网通7代智能手机""",1580.00,"""无敌数码通讯08""",147,广东 深圳
"""下单至高减350 vivo Z5全新正品手机 vivoz5手机限量版 vivoz5 pro vivoz5x手机 vivoz5手机官网 xvivo5z手机""",1398.00,"""vivo曼尼金专卖店""",954,江苏 南京
"""【6+64GB版999元】华为honor荣耀10青春版全面屏手机9x官网直降官方旗舰店新款正品8x系列20s青春版play3麒麟""",868.00,"""能良数码官方旗舰店""",4095,上海
"""Huawei/华为 P10 Plus4G全网通 智能p20 双卡双待 原封正品手机""",810.00,"""朗朗荣光""",46,广东 广州
"""Philips/飞利浦 E259S 翻盖老人机大字大声大屏超长待机老年手机移动双卡双待按键学生备用机飞利浦手机""",288.00,"""苏宁易购官方旗舰店""",737,江苏 南京
"""Letv/乐视 乐2全网通4G双卡双待MAX2 520工作室pro3手机X500 X620""",170.00,"""深圳华为通讯""",3252,广东 深圳
"""正品荣耀9x【亏本冲量】华为honor/荣耀 荣耀9xPro手机荣耀20S20i""",886.22,"""小城大爱a""",948,广东 深圳
"""索品 S1 老人手机超长待机非智能学生手机大屏大字大声老年机儿童手机移动联通备用小手机直板按键女款功能机""",45.00,"""索品数码专营店""",1094,广东 广州
"""魅族X8【免息送碎屏险现货】Meizu/魅族 X8手机16spro魅族note8""",849.00,"""绝对诚信qq464547963""",2501,广东 深圳
"""Philips/飞利浦 E109C电信版老人机迷你可爱学生老年人直板按键备用小手机商务学生儿童天翼""",169.00,"""苏宁易购官方旗舰店""",130,江苏 南京
"""【咨询优惠+12期免息】华为HONOR荣耀V30系列双模全网通正品5G手机官方旗舰店降价新品官网款v30pro5g麒麟990""",3299.00,"""蓝港数码专营店""",97,广东 深圳
"""新品Xiaomi/小米 小米9 pro5G骁龙855plus全面屏手机mix4官方9pro""",2428.00,"""品牌机批发店""",1635,广东 深圳
"""Apple/苹果 iPhone X 正品全新美版XRXS全网通4G苹果X手机iphonex""",3200.00,"""小疯婆子1994""",415,广东 深圳
"""【6期免息】小米CC9 索尼4800万全面屏手机新品拍照屏幕指纹智能学生小米官方旗舰店正品CC9e 美图 小米cc""",1499.00,"""苏宁易购官方旗舰店""",2702,江苏 南京
"""P40正品全新上市2020新款八核128G水滴屏全网通4G学生价游戏安卓智能手机送小米鼠荣耀oppo华为vivo耳机Hoswn""",398.00,"""赛尔丰数码专营店""",1311,广东 深圳
"""【限时优惠200，到手价1499】Samsung/三星 Galaxy M30s SM-M3070 游戏智能拍照 4G手机官方正品""",1699.00,"""苏宁易购官方旗舰店""",302,江苏 南京
"""SAILF R20全新上市正品2019新款智能手机超薄水滴屏4G全网通学生价安卓游戏全面屏送小米鼠oppo华为vivo耳机""",398.00,"""硕王唯品时代专卖店""",122,广东 深圳
"""Huawei/华为 nova 青春版全网通4G全新学生美颜畅享7老人手机""",458.00,"""qq13543318164""",625,广东 深圳
"""vivo X21全面屏手机全网通vivox21i屏幕指纹版X21手机vivoX20plus""",1028.00,"""怡家土特产""",48,浙江 嘉兴
"""Meizu/魅族 魅蓝Note6/note5全网通4G双卡快充指纹解锁智能手机""",349.00,"""时尚美衣女装店""",98,广东 深圳
"""Nokia/诺基亚 6300直板经典老人手机大声大字功能按键学生老年机""",80.00,"""linqian2016168""",246,广东 深圳
"""畅享10plus【直降530】HUAWEI 华为畅享10 plus官方旗舰手机畅想9""",948.00,"""深港通信专卖""",1923,广东 深圳
"""纽曼 M6C老年手机超长待机正品老人手机大屏大字大声音老人机移动电信版天翼女学生直板按键諾基亚功能小手机""",148.00,"""纽曼深圳专卖店""",131,广东 深圳
"""花呗分期OPPO R11前后2000万拍照OPPOR9S手机全网通4G正品R15手机""",629.00,"""男女睡衣站""",223,广东 深圳
"""【现货速发/分期免息0首付】nubia/努比亚新品红魔3s电竞游戏手机官方旗舰店官网4代正品骁龙855plusMarsZ""",1658.00,"""卓瓦数码专营店""",987,上海
"""分期Apple/苹果 iPhone 8苹果8plus国行美版8代全网通7P手机8x""",2350.00,"""会耍赖的猫888""",1047,广东 深圳
"""BlackBerry/黑莓8520 正品学生手机可爱戒网瘾全键盘备用机送贴纸""",98.69,"""绵绵通讯""",403,广东 深圳
"""Huawei/华为 nova 青春版4G全网通10级美颜学生自拍老人智能手机""",333.00,"""qq50992090""",67,广东 惠州
"""荣耀20直降华为honor/荣耀 荣耀20pro官方旗舰手机 v20i新荣耀V30""",1647.99,"""品牌机批发店""",2625,广东 深圳
"""【12期免息 现货速发 送华为3E手环AI音箱 】Huawei/华为nova6 5g手机新款华为官方旗舰店正品华为nova5pro""",3199.00,"""同达丰数码旗舰店""",124,广东 深圳
"""Apple/苹.果 i.Phone 5s苹.果手机全网通移动联通电信三网se机""",299.00,"""灿航数码""",475,广东 深圳
"""选原装配件】ROG游戏手机2败家之眼rog电竞游戏手机正品旗舰骁龙855plus腾讯定制精英版经典版玩家国度二3代""",3399.00,"""热图数码专营店""",204,广东 深圳
"""分期免息【直降100元】现货当天顺丰发送豪礼Huawei/华为nova5z手机正品新mate30pro直降价P30pro官网旗舰店""",1499.00,"""沙丁数码专营店""",146,浙江 杭州
