,title,store,type,sells,price,skuid
4264,['华为 畅享9 '],['明日数码旗舰店'],全网通(3+32G),122,776.5,43009298671.0
5138,['小米 CC9e '],['茄子手机旗舰店'],(6G+64G),122,991.33,51492509907.67
4606,['华为nova5pro'],['易橙手机专营店'],8GB+256GB,121,2899.0,54946638549.4
2036,['【二手9成新】Apple iPhone 7 plus苹果7plus 苹果7P'],['发动机优品二手手机专营店'],128G 全网通  分期0首付 12期白条免息,121,2115.67,41794000829.0
4220,['华为 mate30'],['天翼电信旗舰店'],8GB+256GB（5G版）,121,5499.0,62355312829.5
1269,['【二手95新】OPPO Reno/（10倍）十倍变焦 '],['丰泽优品二手商品专营店'],8G+256G,121,2082.17,52697775736.67
2326,['【二手9成新】Apple iPhone6 苹果6 智能二手'],['福汇优品二手手机专营店'],64G 全网通,121,747.33,31798033813.0
293,['Apple 苹果 iPhone XR （12期白条分期免息）'],['京铠玄手机旗舰店'],64G,120,5499.0,36928972810.5
486,['CONQUEST 征服 S12 户外三防智能数字模拟对讲'],['CONQUEST旗舰店'],标准版（软件对讲）,120,2988.0,39913317342.0
1289,['【二手95新】vivo X23 水滴屏全面屏 游戏'],['真不同二手商品专营店'],6G+128G 全网通,120,1808.33,46039049248.0
3040,['【二手9成新】华为（HUAWEI）荣耀8 青春版 安卓'],['信谊二手商品专营店'],4G+64G全网通,120,566.0,50202831508.25
3801,['【立减100】华为畅享10plus'],['易销科技手机专营店'],全网通8G+128G,120,1899.0,57456143008.5
5123,['小米 CC9 '],['明日数码旗舰店'],全网通 6GB+128GB,120,1648.5,51846918749.75
3168,['【二手9成新】小米（MI）红米Note5 安卓'],['闪回二手商品专营店'],4G+64G,120,568.0,30438909725.8
5105,['华硕ROG游戏'],['淘金手机专营店'],全网通 (12G+512G)经典版,120,6830.5,59714953864.83
5895,['荣耀20s'],['疆界互联旗舰店'],8GB+128GB全网通咨询赠一年影视会员观影权益,120,1729.0,55711657276.0
2949,['【二手9成新】华为 畅享9 '],['鑫都二手手机专营店'],4GB+64GB,120,750.0,41612245048.0
3770,['【直播间下单更优惠】小米 Redmi 红米K30 '],['明日数码旗舰店'],全网通(6+128G),119,1699.0,63161532965.67
5841,['荣耀20i '],['新松联手机旗舰店'],全网通6GB+128GB,119,1399.0,49294245586.67
37,['64G白5199起【国行现货】 苹果 Apple iPhone 11 全网通4G'],['咪咕旗舰店'],256G,119,6654.67,59083799625.17
4924,['华为（HUAWEI） 华为畅享8全网通'],['OKSJ手机旗舰店'],3G+32G,119,628.0,31741545443.33
3044,['【二手9成新】华为（HUAWEI）荣耀V10 安卓二手'],['柒点二手手机专营店'],4GB+64GB,119,858.0,38484237221.5
1896,['【二手9成新】 苹果8 Apple iPhone8二手'],['扬帆二手商品专营店'],64G全网通（白条6期免息）,118,2138.0,46307657952.0
5170,['小米 Redmi 红米Note8 '],['疆界互联旗舰店'],6G+64G 全网通,118,1046.0,56311861829.0
2910,['【二手9成新】华为 Mate20 '],['鑫都二手手机专营店'],6GB+64GB,118,1729.6,40694303520.0
5911,['荣耀20青春版'],['新松联手机旗舰店'],全网通6GB+128GB,118,1445.0,59804818039.0
1253,['【二手95新】OPPO R17 水滴屏'],['马上优品二手商品旗舰店'],全网通(8G RAM+128G ROM),118,1570.0,36484649840.25
4749,['华为畅享10plus'],['众宇通手机专营店'],全网通(6GB 128GB),118,1699.0,56149303830.33
944,['【6期免息+银耳2T+一年影视会员】一加 OnePlus 7T Pro游戏'],['疆界互联旗舰店'],12G+256G【明星单品】,118,5299.0,60434183066.0
1155,['【二手95新】Apple iPhoneX 苹果 全面屏'],['攀研商品二手专营店'],64G 全网通(赠全新苹果原装充电器),118,3749.0,57041957635.0
1746,['【二手99新】三星 Galaxy Note 8（SM-N9500）智能双摄|IP68 全网通4G'],['三星二手手机旗舰店'],128G,118,2349.0,58693683810.0
5100,['华为（HUAWEI）荣耀畅玩8C 移动联通电信全网通4G 全面屏智能老年老人'],['欧霖爵手机旗舰店'],4G+32G（送耳机+高清膜）,117,774.0,57800590723.0
1089,['【二手95新】Apple iPhone XR 苹果x xr  双卡双待 国行 全网通 二手'],['鸿兴优品二手手机专营店'],128G 全网通,117,3888.0,34596793000.5
850,['【12分期免息】华为HUAWEI mate30 全网通'],['君问手机旗舰店'],4G版8G+128G,117,4639.0,58234759565.4
3585,['【官方翻新】三星（SAMSUNG）Galaxy三星S9+ 三星'],['三星二手手机专卖店'],7D\S版 128G+原装充电器套装,117,3114.0,55050261988.25
1194,['【二手95新】Apple 苹果X iPhone X 全面屏二手'],['扬帆二手商品专营店'],64G,117,3322.5,63213289847.0
4314,['华为Mate20X 5G版'],['聚捷联盛手机旗舰店'],5G版（8G+256G）,117,4899.0,41406083484.33
2062,['【二手9成新】Apple iPhone 7 苹果7 国行'],['发动机优品二手手机专营店'],128G 全网通 0首付12期白条免息,117,1608.33,41823681706.0
1593,['【二手95新在保】Apple iPhone 11 苹果11 国行'],['发动机优品二手手机专营店'],64G 全网通 【赠苹果充电器】,117,4880.17,44911162617.5
3787,['【立减100】Apple 苹果 iPhone 11 全网通国行正品全新官网旗舰店'],['京合旗舰店'],全网通64GB,117,5499.0,57149100270.17
2086,['【二手9成新】Apple iPhone 8 Plus 苹果8P二手 苹果8plus'],['同城帮二手商品专营店'],64GB 全网通4G,117,3108.25,37820837648.75
1583,['【二手95新】黑鲨游戏'],['愉快二手手机专营店'],8GB+128GB全网通 在保,117,2105.0,49107495035.33
2495,['【二手9成新】Apple iPhoneX 苹果x 全面屏 智能游戏二手'],['福汇优品二手手机专营店'],256G 全网通,117,3578.0,31462634743.0
2553,['【二手9成新】Apple iphone 6 苹果6 二手'],['马上优品二手商品旗舰店'],64G 全网通+碎屏无忧,117,787.0,30678585024.0
5016,['华为（HUAWEI）华为Mate20 X 4G版'],['淘金手机专营店'],全网通 (6G+128G),116,4438.33,44858502019.67
228,['Apple 苹果 iPhone 11Pro Max '],['上海盛南连锁通信专营店'],全网通256G,116,9399.0,40975718831.0
6034,['荣耀Play3 '],['冰之凯盛手机专营店'],全网通（4+64G）,116,805.0,57516149688.0
6254,['黑鲨游戏'],['佳沪手机旗舰店'],全网通12G+256G,116,3899.0,54654809657.0
3309,['【二手9成新】苹果8 Plus Apple iPhone8 Plus二手'],['诚嘉优品二手手机专营店'],64G 全网通,116,2652.75,49737621915.0
1037,['【二手95新】Apple iPhone 7 苹果7 国行 自营 原装 二手'],['拍拍二手自营旗舰店'],32G全网通,116,1499.0,60322507571.0
2831,['【二手9成新】三星 Galaxy S8+（SM-G9550）6.2英寸安卓智能曲面屏拍照二手'],['福汇优品二手手机专营店'],4G+64G 全网通,116,1418.0,30320135607.67
5525,['小米红米Redmi Note8'],['新松联手机旗舰店'],6+64G,116,1104.0,57428803182.0
5526,['小米红米Redmi Note8Pro 【现货速发/多重好礼】全网通4G 全面屏智能游戏'],['华信通手机专营店'],6G RAM+128G ROM,115,1388.0,56010544669.67
3092,['【二手9成新】小米6 二手安卓智能'],['发动机优品二手手机专营店'],6+128G 全网通,115,1045.0,37177598638.75
5281,['小米6X '],['天域手机专营店'],全网通 (4GB+64GB),115,898.0,41965143299.0
4745,['华为畅享10plus'],['京铠玄手机旗舰店'],4+128G 全网通,115,1399.0,57459838618.5
3292,['【二手9成新】苹果7Plus'],['翱行二手商品专营店'],128G 全网通【白条12期免息】,115,2046.5,45565367408.5
5286,['小米9 Pro 5G '],['掌视界数码旗舰店'],全网通12GB+512GB,115,4599.0,57771846665.5
5563,['小米（MI） 小米8 全面屏游戏智能'],['伟德手机专营店'],6GB+128GB,115,1941.67,56490471635.67
5728,['苹果 iPhone11Pro Max '],['银河信业手机专营店'],256GB,115,10798.0,56691240179.5
2733,['【二手9成新】vivo Z3 性能实力派 全面屏游戏'],['悦粤二手商品专营店'],4GB 64GB,115,791.75,42162733275.5
2809,['【二手9成新】三星 Galaxy Note8 N9500 二手三星note8'],['智达二手手机专营店'],6G+256G 全网通4G,115,2198.25,41113111761.5
4127,['华为 HUAWEI Mate20 全面屏 徕卡三摄 智能'],['天塔汇昇旗舰店'],全网通 6GB+128GB,115,3199.0,57034241517.5
3619,['【年终钜惠-直降2100元起】三星Galaxy S10+ '],['中国移动手机官方旗舰店'],8GB+128GB（碎屏无忧套餐）,115,5029.0,57002117376.0
1315,['【二手95新】vivo iQOO 全面屏智能拍照'],['愉快二手手机专营店'],8GB+128GB 全网通,114,1982.8,49131558314.8
5132,['小米 CC9 e '],['淘金手机专营店'],全网通(6G+64G),114,1058.33,56676196472.0
3468,['【准新机】Apple iPhone 11 (A2223) 苹果11双卡双待 二手'],['泰业优品二手手机旗舰店'],128G 全网通『赠全新苹果充电器』,114,5399.0,51071440819.67
2695,['【二手9成新】vivo NEX NEX S全网通4G '],['天天优品二手商品专营店'],8GB+128GB （710）,114,2379.0,38636000893.4
3750,['【现货速发享优惠】荣耀v30 5g版'],['疆界互联旗舰店'],8G+128G全网通咨询赠一年影视会员观影权益,113,3699.8,62666337598.5
3002,['【二手9成新】华为HUAWEI 荣耀V10'],['辰帆优品二手手机专营店'],全网通 6G+64G,113,819.0,49645435067.0
2356,['【二手9成新】Apple iPhone6s 苹果6s 智能二手'],['福汇优品二手手机专营店'],32G 全网通,113,848.0,29511890516.75
681,['realme X2 '],['佳沪手机旗舰店'],全网通6G+64G,113,1542.2,59580505873.6
2591,['【二手9成新】Apple 苹果7plus iPhone7 Plus 二手'],['马顺二手商品专营店'],32G全网通,113,1622.0,28284061412.0
2909,['【二手9成新】华为 Mate20 '],['鑫都二手手机专营店'],6GB+128GB,113,2029.6,40694303519.0
990,['【二手8成新】Apple iPhone X 全面屏 面部识别 苹果x二手'],['同城帮二手商品专营店'],64G 全网通4G,113,3049.0,22884063972.0
3177,['【二手9成新】苹果 Apple iPhone6 苹果6智能'],['经典二手商品专营店'],32G 全网通,113,789.0,28014628916.0
5169,['小米 Redmi 红米Note8 '],['疆界互联旗舰店'],6G+128G 全网通,113,1155.0,56311861830.0
4908,['华为（HUAWEI） nova4'],['疆界互联旗舰店'],8G+128G 4800万超广角三摄,113,3799.0,43125494961.0
6087,['荣耀V30 Pro 5G'],['佳沪手机旗舰店'],全网通8G+256G【碎屏险装】,113,4199.0,62706048563.0
1886,['【二手9成新】 苹果6s Plus二手苹果 iPhone6s Plus 二手'],['发动机优品二手手机专营店'],128G  全网通,113,1525.0,25975520015.0
1011,['【二手95新】 Apple iPhone8 (A1863) 苹果8 二手'],['泰业优品二手手机旗舰店'],64G全网通12期白条免息,112,2599.0,26663783741.0
4974,['华为（HUAWEI） 荣耀9i 全网通移动联通电信4G全面屏'],['佩娟手机专营店'],4+128GB,112,1199.0,47150024359.0
2548,['【二手9成新】Apple iphone 6 苹果6 二手'],['马上优品二手商品旗舰店'],128G 全网通,112,885.0,21059721876.0
2726,['【二手9成新】vivo Y81s 二手'],['悦粤二手商品专营店'],3+64GB,112,550.0,37482642057.0
2074,['【二手9成新】Apple iPhone 8 Plus 苹果8 Plus 二手'],['诚嘉优品二手手机专营店'],64G 全网通,112,2652.75,49033200145.38
10,['12期免息|华为Mate 30 Pro mate30 pro'],['头号卖家旗舰店'],全网通8GB+256GB(4G版),112,6299.0,59757462863.17
695,['realme q '],['炜东电商旗舰店'],全网通（8+128G）,111,1458.0,57924819040.0
1160,['【二手95新】Apple iPhoneX 苹果x 全面屏 国行 自营 原装 二手'],['拍拍二手自营旗舰店'],256G全网通,111,4849.0,59889410929.0
4180,['华为 Mate30 '],['同达丰手机旗舰店'],5G版(8G+256G),110,5699.0,60604581140.0
2067,['【二手9成新】Apple iPhone 7 苹果7 国行'],['发动机优品二手手机专营店'],32G 全网通 0首付6期白条免息,110,1178.83,30934421655.5
4610,['华为nova5pro/nova5 Pro'],['久汇通官方旗舰店'],全网通（8G+256）+1年碎屏保险,110,2965.0,55965725064.0
2185,['【二手9成新】Apple iPhone X 苹果x 二手苹果'],['零度二手商品专营店'],256GB 全网通,110,3549.0,44548330617.0
1220,['【二手95新】Huawei/华为 P20 Pro '],['泰业优品二手手机旗舰店'],全网通(6G RAM+128G ROM),110,1799.0,39827381511.0
5358,['小米9se '],['疆界互联旗舰店'],6G+128G套装版（内含布朗熊充电宝）,110,2999.0,44390301352.75
1683,['【二手99新】Apple iPhone XR 苹果xr 双卡双待 国行 自营 原装 二手'],['拍拍二手自营旗舰店'],256G全网通,109,4732.33,61105778823.33
3962,['【领券立减100元】华为nova5i Pro'],['众宇通手机专营店'],8GB+128GB【到手价1999元】,109,2099.0,53368874285.0
3365,['【二手9成新】苹果（Apple） iPhone6s Plus 二手'],['沪上优品二手商品专营店'],32G 三网通4G,109,1063.5,56982879948.0
308,['Apple 苹果 iPhone xr '],['鹏瑶旗舰店'],全网通 128G(三期免息),109,5012.33,47340182532.83
2050,['【二手9成新】Apple iPhone 7 苹果7 二手'],['马上优品二手商品旗舰店'],32G 全网通+碎屏无忧,109,1248.33,30679994163.0
6045,['荣耀Play3 华为智能畅玩老人学生'],['佳沪手机旗舰店'],全网通4G+128G【碎屏险装】,109,1299.0,58405391173.5
1990,['【二手9成新】Apple iPhone 7 (A1660)  苹果7 二手'],['泰业优品二手手机旗舰店'],128G 全网通+6期免息,109,1632.33,31629643718.0
506,['OPPO A11'],['头号卖家旗舰店'],标配(原装耳机),109,1486.5,62052404372.75
5361,['小米9se 全网通4G'],['华信通手机专营店'],6G+128G,108,2799.0,50181260761.33
3146,['【二手9成新】小米（MI）小米8 '],['闪回二手商品专营店'],6G+256G,108,1506.0,41234144202.0
1881,['【二手9成新】 华为'],['腾龙二手商品专营店'],3+16G电信版标准板,108,314.0,32970185504.8
2560,['【二手9成新】Apple 苹果 iPhone Xs Max 二手'],['同城帮二手商品专营店'],256G 全网通4G,108,5288.0,41503891265.0
1635,['【二手99新】Apple iPhone 7 Plus 苹果7P 国行 自营 原装 二手'],['拍拍二手自营旗舰店'],32G全网通,108,2450.82,62254500263.82
2851,['【二手9成新】三星领世旗舰8 G9298 大器5 二手三星G9298'],['智达二手手机专营店'],4G+64G 移动联通4G,108,3139.0,26399020770.0
2879,['【二手9成新】二手Apple/苹果iPhone 6s Plus 6sp全网通移动电信4g'],['翱行二手商品专营店'],64G 全网通,108,1188.0,24703983111.5
3227,['【二手9成新】苹果6s Apple iPhone 6s 二手'],['沪上优品二手商品专营店'],16G,108,786.5,54509733250.0
3191,['【二手9成新】苹果5s'],['闪搜二手手机专营店'],移动联通双4G(16G)+一年碎屏险,108,601.0,55379527977.0
898,['【12期限时免息】华为 Mate30 5G'],['迪信通官方旗舰店'],8GB+256GB（5G版）,108,5529.0,60366014994.0
1684,['【二手99新】Apple iPhone XR 苹果xr 双卡双待 国行 自营 原装 二手'],['拍拍二手自营旗舰店'],64G全网通,108,4032.33,61105777032.44
5380,['小米CC9 Pro '],['茄子手机旗舰店'],8GB+256GB,108,2978.0,61043613057.67
3712,['【现货速发-国行正品】苹果 iPhone 11 全网通 '],['中国移动手机官方旗舰店'],256GB,107,6598.0,57143334660.5
2048,['【二手9成新】Apple iPhone 7 苹果7 二手'],['马上优品二手商品旗舰店'],256G 全网通,107,1744.0,14303727879.83
1668,['【二手99新】Apple iPhone X 国行iPhonex  苹果X 二手'],['南起二手手机专营店'],64G全网通『赠苹果原装充电器』,107,3888.0,55726817773.0
1877,['【二手9成新】 【白条6期免息】vivo X7  二手智能拍照'],['唯尔优品二手商品专营店'],4+64G 白条6期免息0首付,107,583.0,30413431796.5
5196,['小米 小米9 骁龙855 游戏 4800万三摄拍照'],['茄子手机旗舰店'],全网通(8G+128G) +【原装碎屏保】,107,2648.0,47684169291.6
3271,['【二手9成新】苹果7'],['翱行二手商品专营店'],128G 全网通 【白条12期免息】,107,1419.0,52500736191.0
801,['vivo iQOO Neo 855版【1.4限时省100】骁龙855处理器 全网通4G'],['vivo智美专卖店'],6GB 128GB,107,2108.0,61087315036.75
1473,['【二手95新】华为（HUAWEI ）Mate20 Pro(UD) /Mate20 二手'],['沪上优品二手商品专营店'],Mate20 6G+64G,107,1799.0,60717150437.25
5330,['小米9 骁龙855 游戏'],['谷高数码手机专营店'],全网通8G+256G,107,2720.2,58506089552.8
4276,['华为 畅享9e 全网通智能'],['明日数码旗舰店'],全网通（3G+64GB）,107,736.5,46604958386.75
2392,['【二手9成新】Apple iPhone7 plus 苹果7 plus'],['扬帆二手商品专营店'],256G全网通,106,2169.0,29387531863.5
1519,['【二手95新】小米9 SE '],['闲至优品二手手机旗舰店'],6GB+128GB,106,1414.0,45840925034.0
178,['Apple 苹果 iPhone 11 Pro 移动联通电信4G'],['茄子手机旗舰店'],256GB,106,9485.5,56651062475.5
3668,['【现货】苹果 iPhone 11 Pro Max 全网通'],['疆界互联旗舰店'],256GB（+Airpods套装版）,106,11249.0,59556041496.5
15,['1599！OPPO K5 高通骁龙730  全面屏拍照游戏智能'],['东呵东手机专营店'],6G+128G,106,1799.0,60378912089.0
5366,['小米9【直降450元+碎屏保】 骁龙855 游戏'],['头号卖家旗舰店'],全网通 6G+128GB+小米20W无线充,106,2448.0,42466521605.75
5129,['小米 CC9 e '],['淘金手机专营店'],全网通 (6G+128G),106,1118.0,51487782518.0
3008,['【二手9成新】华为mate10 二手安卓'],['发动机优品二手手机专营店'],4G+64G 全网通,106,955.5,41993434940.0
2207,['【二手9成新】Apple iPhone XR  苹果xr二手国行全网通双卡双待 全网通4 黑色 128G'],['优锋派二手商品专营店'],128G,106,3799.0,46976916987.33
4456,['华为mate20 X '],['福气多多手机旗舰店'],全网通8G+256G,106,4996.5,61823983833.0
5451,['小米Redmi红米7A 全网通4G智能老人'],['京铠玄手机旗舰店'],2GB+32GB,106,533.0,51137251078.5
2762,['【二手9成新】【白条6期免息】OPPO R11 智能安卓 拍照'],['唯尔优品二手商品专营店'],4+64G 白条6期免息0首付,106,749.0,29205806683.25
