,store,commentcount,location,count
3872,"""小小红星的我""",109.0,广东 深圳,1
3873,"""汇美优科技""",259.0,四川 成都,1
3874,"""tb1185352_2012""",218.0,广东 深圳,1
3875,"""武汉电信旗舰""",55.0,湖北 武汉,1
3876,"""京联通达数码旗舰店""",215.0,北京,1
3877,"""创起数码专营店""",5.0,江苏 南京,1
3878,"""浩源数码商城""",4.0,浙江 杭州,1
3879,"""云腾数码商城""",93.0,河南 郑州,1
3880,"""mc牙刷""",4.0,广东 深圳,1
3881,"""卖动数码专营店""",79.0,广东 深圳,1
3882,"""abc时尚精品阁""",23.0,广东 深圳,1
3883,"""人生如戏42574900""",121.0,广东 深圳,1
3884,"""视界电讯""",12.0,四川 成都,1
3885,"""shaoduan89""",30.0,广东 深圳,1
3886,"""电子沈""",81.0,广东 深圳,1
3887,"""yefei_hs""",11.0,江苏 南京,1
3888,"""中国移动官方旗舰店""",952.0,浙江 杭州,1
3889,"""0lingyu0""",89.0,北京,1
3890,"""九洲科技店""",202.0,河南 郑州,1
3891,"""品优科技8886""",32.0,北京,1
3892,"""索爱数码旗舰店""",332.0,广东 深圳,1
3893,"""敬旭业""",7.0,四川 成都,1
3894,"""向阳数码通信""",162.0,广东 深圳,1
3895,"""创起数码专营店""",1.0,上海,1
3896,"""大眼睛数码正品商城""",52.0,北京,1
3897,"""zxsgtc""",58.0,湖北 武汉,1
3898,"""liaominjie88""",20.0,广东 深圳,1
3899,"""网能恒业数码专营店""",663.0,广东 深圳,1
3900,"""云南移动官方旗舰店""",20.0,云南 昆明,1
3901,"""vivo衡视专卖店""",242.0,上海,1
3902,"""尹梦儿99数码""",60.0,广东 深圳,1
3903,"""赛西湖""",86.0,浙江 杭州,1
3904,"""年年盛商贸""",469.0,河南 郑州,1
3905,"""启能数码专营店""",17.0,北京,1
3906,"""金万吉数码专营店""",13.0,广东 深圳,1
3907,"""zxsgtc""",63.0,湖北 武汉,1
3908,"""家有羽翰""",8.0,福建 福州,1
3909,"""乐语数码旗舰店""",3.0,北京,1
3910,"""墨白数码专营店""",15.0,湖南 长沙,1
3911,"""小辣椒旗舰店""",2923.0,广东 深圳,1
3912,"""辉斯诺科技有限公司""",6.0,广东 深圳,1
3913,"""玩风数码专营店""",1.0,山东 济南,1
3914,"""wezebaba""",78.0,广东 深圳,1
3915,"""鑫辉数码旗舰店""",24.0,广西 南宁,1
3916,"""京联通达数码旗舰店""",18.0,北京,1
3917,"""启能数码专营店""",42.0,北京,1
3918,"""深圳市酷优淘数码公司""",23.0,广东 深圳,1
3919,"""万诚春数码专营店""",2116.0,广东 深圳,1
3920,"""中人通信数码旗舰店""",91.0,陕西 西安,1
3921,"""连达时尚数码通讯""",76.0,广东 深圳,1
3922,"""玩风数码专营店""",38.0,山东 济南,1
3923,"""守护宝旗舰店""",349.0,上海,1
3924,"""sony手机官方旗舰店""",320.0,广东 深圳,1
3925,"""啊啊啊吧62148947""",41.0,上海,1
3926,"""子洁0791""",20.0,江西 南昌,1
3927,"""tb412290611""",19.0,上海,1
3928,"""iphone家族1""",422.0,广东 深圳,1
3929,"""润森数码旗舰店""",42.0,广东 深圳,1
3930,"""yy_sky_2008""",143.0,广东 东莞,1
3931,"""君问数码官方旗舰店""",367.0,浙江 杭州,1
3932,"""微笑弥漫yoyo""",61.0,广东 深圳,1
3933,"""天天平价823""",66.0,江西 南昌,1
3934,"""小辣椒旗舰店""",170.0,广东 深圳,1
3935,"""潍坊联通官方旗舰店""",6.0,广东 深圳,1
3936,"""大和数码配件专营店""",8.0,广东 深圳,1
3937,"""yy_sky_2008""",640.0,广东 东莞,1
3938,"""天盛动力""",5.0,广东 深圳,1
3939,"""通讯服务联盟""",29.0,广东 东莞,1
3940,"""judy90988""",61.0,广东 深圳,1
3941,"""启能数码专营店""",9.0,北京,1
3942,"""秉合影音专营店""",289.0,湖北 武汉,1
3943,"""怡家土特产""",2.0,浙江 嘉兴,1
3944,"""rog艾本专卖店""",22.0,浙江 杭州,1
3945,"""卓瓦数码专营店""",9.0,上海,1
3946,"""九一数码商城""",64.0,广东 深圳,1
3947,"""魅立数码专营店""",11.0,广东 深圳,1
3948,"""星品一河数码商城""",46.0,浙江 杭州,1
3949,"""时尚华尔""",1033.0,广东 广州,1
3950,"""ww476861536""",,广东 深圳,1
3951,"""飞鸿数码旗舰店""",30.0,湖南 长沙,1
3952,"""何人在炅途88""",12.0,广东 深圳,1
3953,"""arianai""",135.0,上海,1
3954,"""世佳数码店""",439.0,广东 深圳,1
3955,"""馨宛阁""",2.0,广东 广州,1
3956,"""欣欣旺数码""",27.0,广东 深圳,1
3957,"""亿达实业公司""",45.0,广东 深圳,1
3958,"""赛西湖""",324.0,浙江 杭州,1
3959,"""人生如戏42574900""",163.0,广东 深圳,1
3960,"""人生如戏42574900""",163.0,广东 深圳,1
3961,"""启能数码专营店""",7.0,北京,1
3962,"""女神的衣柜2015""",9.0,广东 深圳,1
3963,"""sunzhiguang_2007""",54.0,美国,1
3964,"""会飞的鱼919580296""",62.0,河南 郑州,1
3965,"""宇奇一达数码专营店""",19.0,北京,1
3966,"""三际数码官方旗舰店""",8.0,山东 济南,1
3967,"""君胜数码专营店""",81.0,广东 深圳,1
3968,"""齐文文2004""",29.0,四川 成都,1
3969,"""twitwi""",147.0,福建 泉州,1
3970,"""飞可盈数码专营店""",9.0,浙江 杭州,1
3971,"""oppo银通亿禾专卖店""",5.0,浙江 宁波,1
3972,"""图腾数码专营店""",1.0,北京,1
3973,"""郑州启帆通讯""",21.0,河南 郑州,1
3974,"""tb831058704""",44.0,广东 深圳,1
3975,"""纽曼世腾专卖店""",57.0,广东 深圳,1
3976,"""tb831058704""",31.0,广东 深圳,1
3977,"""久汇数码专营店""",4.0,广东 深圳,1
3978,"""阿芳sunny""",78.0,广东 深圳,1
3979,"""同迅数码专营店""",3.0,辽宁 大连,1
3980,"""璇璇花卉""",135.0,广东 广州,1
3981,"""才发现永远太近""",104.0,辽宁 大连,1
3982,"""深圳易乐购数码专营店""",149.0,广东 深圳,1
3983,"""lannl""",39.0,广东 珠海,1
3984,"""潮流mwp""",124.0,广东 深圳,1
3985,"""天逸数码1688""",6.0,广东 深圳,1
3986,"""吸血鬼档案""",15.0,浙江 嘉兴,1
3987,"""超越数码1688""",8.0,广东 深圳,1
3988,"""久汇数码专营店""",554.0,广东 深圳,1
3989,"""oppo金谷专卖店""",21.0,广东 深圳,1
3990,"""中国移动手机官方旗舰店""",4443.0,广东 广州,1
3991,"""cnange1201""",17.0,四川 成都,1
3992,"""强裕数码""",44.0,天津,1
3993,"""咪咪妙妙屋o耶""",19.0,广东 深圳,1
3994,"""东胜科技商城""",39.0,四川 成都,1
3995,"""wxy优优""",1.0,广东 深圳,1
3996,"""tb812304690""",75.0,广东 深圳,1
3997,"""大眼睛数码正品商城""",95.0,北京,1
3998,"""大眼睛数码正品商城""",86.0,北京,1
3999,"""黛菲烨之殿""",47.0,广东 深圳,1
4000,"""yuzunyi0423""",8.0,北京,1
4001,"""心动卡行""",27.0,广东 深圳,1
4002,"""三际数码官方旗舰店""",51.0,山东 济南,1
4003,"""卓瓦数码专营店""",75.0,上海,1
4004,"""心动卡行""",27.0,广东 深圳,1
4005,"""三际数码官方旗舰店""",51.0,山东 济南,1
4006,"""卓瓦数码专营店""",75.0,上海,1
4007,"""莫拉克数码专营店""",35.0,浙江 杭州,1
4008,"""宝海天数码旗舰店""",4.0,吉林 长春,1
4009,"""王玉玉1234""",31.0,上海,1
4010,"""li国涛886""",22.0,河南 商丘,1
4011,"""妥啦易购""",18.0,重庆,1
4012,"""滨峰时代数码专营店""",23.0,广东 深圳,1
4013,"""云南移动官方旗舰店""",6.0,云南 昆明,1
4014,"""山清水秀6613093""",41.0,广东 深圳,1
4015,"""oppo官方旗舰店""",81695.0,广东 东莞,1
4016,"""博远通讯88""",23.0,浙江 杭州,1
4017,"""深圳芯芸通讯""",6.0,广东 深圳,1
4018,"""科惠通数码""",200.0,广东 深圳,1
4019,"""xiangruyimo58""",90.0,广东 广州,1
4020,"""skhh811000""",4.0,广东 广州,1
4021,"""蒋海红9960032699""",34.0,广东 东莞,1
4022,"""正飞中博数码旗舰店""",5.0,福建 厦门,1
4023,"""坤富科技""",15.0,广东 深圳,1
4024,"""df5738""",76.0,重庆,1
4025,"""潍坊联通官方旗舰店""",12.0,广东 深圳,1
4026,"""yy_sky_2008""",390.0,广东 东莞,1
4027,"""白开水的点燃方式""",80.0,河南 郑州,1
4028,"""子因数码专营店""",21.0,江苏 无锡,1
4029,"""耿58318595""",23.0,广东 深圳,1
4030,"""阿芳sunny""",93.0,广东 深圳,1
4031,"""同迅数码专营店""",3.0,辽宁 大连,1
4032,"""冯燕黄冈168""",135.0,湖北 黄冈,1
4033,"""博珏数码专营店""",27.0,上海,1
4034,"""品优科技8886""",7.0,北京,1
4035,"""三际数码官方旗舰店""",28.0,山东 济南,1
4036,"""非儿0327""",13.0,广东 深圳,1
4037,"""陈河_iloveyou""",61.0,广东 深圳,1
4038,"""中电嘉信数码专营店""",1.0,北京,1
4039,"""wh80008""",109.0,广东 深圳,1
4040,"""炜广天成数码专营店""",399.0,广东 深圳,1
4041,"""万通郑捷数码专营店""",25.0,广东 深圳,1
4042,"""520靓女我来了""",7.0,广东 广州,1
4043,"""云南移动官方旗舰店""",14.0,云南 昆明,1
4044,"""非凡e品数码行""",89.0,广东 深圳,1
4045,"""骏灿数码专营店""",45.0,广东 广州,1
4046,"""天骐骏通信商城""",118.0,广东 深圳,1
4047,"""时器数码专营店""",497.0,湖南 长沙,1
4048,"""天骐骏通信商城""",118.0,广东 深圳,1
4049,"""时器数码专营店""",497.0,湖南 长沙,1
4050,"""judy90988""",83.0,广东 深圳,1
4051,"""我是hej""",14.0,广东 深圳,1
4052,"""chxzw""",9.0,江苏 宿迁,1
4053,"""陈桂鸿311""",5.0,广东 深圳,1
4054,"""21centuryq""",63.0,广东 深圳,1
4055,"""骏灿数码专营店""",4.0,广东 广州,1
4056,"""旭山数码店""",71.0,广东 深圳,1
4057,"""能良数码官方旗舰店""",17.0,上海,1
4058,"""优爱特手机专营店""",10.0,北京,1
4059,"""大眼睛数码正品商城""",141.0,北京,1
4060,"""百合手机厂家直销""",32.0,广东 深圳,1
4061,"""爱购数码8888""",179.0,广东 深圳,1
4062,"""大唐回浦数码旗舰店""",16.0,浙江 台州,1
4063,"""lannl""",47.0,广东 珠海,1
4064,"""铧铧数码""",65.0,广东 深圳,1
4065,"""华为莫问专卖店""",20.0,浙江 杭州,1
4066,"""tb81984823""",801.0,北京,1
4067,"""wallter_yuan""",78.0,山东 济南,1
4068,"""tb29804306""",129.0,四川 成都,1
4069,"""oppo蓝源专卖店""",10.0,广东 深圳,1
4070,"""气樽数码专营店""",225.0,广东 广州,1
4071,"""铧铧数码""",67.0,广东 深圳,1
4072,"""深圳易乐购数码专营店""",59.0,广东 深圳,1
4073,"""ji19921123""",96.0,上海,1
4074,"""桦泰圣鹰手机""",9.0,河南 郑州,1
4075,"""www2567762""",19.0,上海,1
4076,"""白开水的点燃方式""",190.0,河南 郑州,1
4077,"""久汇数码专营店""",3.0,广东 深圳,1
4078,"""开心购物站88""",91.0,广东 广州,1
4079,"""xianglonghao""",18.0,四川 成都,1
4080,"""sunhonpe""",132.0,广东 深圳,1
4081,"""always1437""",1.0,浙江 杭州,1
4082,"""vivo铁络专卖店""",25.0,山东 济南,1
4083,"""oppo银通亿禾专卖店""",25.0,浙江 宁波,1
4084,"""大眼睛数码正品商城""",44.0,北京,1
4085,"""开心宝贝a99""",14.0,广东 深圳,1
4086,"""万通郑捷数码专营店""",5.0,广东 深圳,1
4087,"""浙江移动官方旗舰店""",4.0,浙江 杭州,1
4088,"""vivo欧曙专卖店""",23.0,上海,1
4089,"""腰果的春天""",26.0,上海,1
4090,"""自甘寂寞aa""",6.0,广东 潮州,1
4091,"""梦想聚焦""",100.0,广东 深圳,1
4092,"""万通郑捷数码专营店""",5.0,广东 深圳,1
4093,"""浙江移动官方旗舰店""",4.0,浙江 杭州,1
4094,"""vivo欧曙专卖店""",23.0,上海,1
4095,"""腰果的春天""",26.0,上海,1
4096,"""自甘寂寞aa""",6.0,广东 潮州,1
4097,"""梦想聚焦""",100.0,广东 深圳,1
4098,"""tcxzw""",87.0,湖北 武汉,1
4099,"""sunhonpe""",65.0,广东 深圳,1
4100,"""搜酷数码专营店""",38.0,北京,1
4101,"""陈桂鸿311""",33.0,广东 深圳,1
4102,"""天杰数码专营店""",41.0,四川 成都,1
4103,"""奶味雪碧""",9.0,广东 深圳,1
4104,"""hanrunfu007""",50.0,广东 深圳,1
4105,"""金万吉数码专营店""",10.0,广东 深圳,1
4106,"""绯红悠游""",7.0,广东 深圳,1
4107,"""九方光电数码专营店""",123.0,河南 郑州,1
4108,"""aosexi旗舰店""",115.0,广东 深圳,1
4109,"""沃晟智能设备专营店""",406.0,广东 深圳,1
4110,"""恒华数码店""",47.0,广东 深圳,1
4111,"""影子1982""",3.0,山东 济南,1
4112,"""心钻冠好店""",109.0,上海,1
4113,"""创汇通达数码旗舰店""",74.0,北京,1
4114,"""鑫睿诚数码专营店""",301.0,广东 深圳,1
4115,"""梦想聚焦""",20.0,广东 深圳,1
4116,"""民民服饰""",83.0,北京,1
4117,"""国货平价网""",76.0,广东 深圳,1
4118,"""小林lcm""",6.0,广东 深圳,1
4119,"""东胜科技商城""",14.0,四川 成都,1
4120,"""三际数码官方旗舰店""",29.0,山东 济南,1
4121,"""成都长庚""",163.0,四川 成都,1
4122,"""春江哥""",167.0,四川 成都,1
4123,"""wyaiwm520""",59.0,广东 深圳,1
4124,"""老hanson""",66.0,广东 深圳,1
4125,"""自从遇见你_0523""",48.0,福建 泉州,1
4126,"""能良数码官方旗舰店""",5.0,上海,1
4127,"""广诚数码通信""",194.0,广东 深圳,1
4128,"""guorenkai1983""",23.0,北京,1
4129,"""vivo铁络专卖店""",53.0,山东 济南,1
4130,"""潍坊联通官方旗舰店""",10.0,广东 深圳,1
4131,"""能良数码官方旗舰店""",1.0,上海,1
4132,"""亿达实业公司""",17.0,广东 深圳,1
4133,"""优爱特手机专营店""",2.0,北京,1
4134,"""热图数码专营店""",374.0,广东 深圳,1
4135,"""骏灿数码专营店""",11.0,广东 广州,1
4136,"""骏灿数码专营店""",11.0,广东 广州,1
4137,"""weixuebin2008""",35.0,重庆,1
4138,"""中国移动官方旗舰店""",3.0,浙江 杭州,1
4139,"""馨宛阁""",4.0,广东 广州,1
4140,"""小淘器数码专营店""",519.0,安徽 合肥,1
4141,"""大眼睛数码正品商城""",37.0,北京,1
4142,"""东旭启信数码专营店""",4.0,广东 深圳,1
4143,"""和瀛数码专营店""",128.0,广东 深圳,1
4144,"""cc数码淘营店""",35.0,广东 深圳,1
4145,"""q1039522681""",18.0,广东 潮州,1
4146,"""阳光通讯数码""",175.0,广东 深圳,1
4147,"""华晖数码专营店""",21.0,广东 深圳,1
4148,"""大眼睛数码正品商城""",106.0,北京,1
4149,"""igo数码通讯""",24.0,广东 深圳,1
4150,"""赫尔曼数码专营店""",3.0,广东 深圳,1
4151,"""创汇通达数码旗舰店""",343.0,北京,1
4152,"""金色探戈no1""",65.0,广东 广州,1
4153,"""qq339446599""",76.0,上海,1
4154,"""oppo普天精诚专卖店""",4.0,广东 东莞,1
4155,"""雨宇数码""",22.0,浙江 杭州,1
4156,"""卖动数码专营店""",921.0,广东 深圳,1
4157,"""luckstare08""",18.0,河南 商丘,1
4158,"""启能数码专营店""",40.0,北京,1
4159,"""东旭日泰数码专营店""",80.0,广东 深圳,1
4160,"""tb691550707""",5.0,广东 深圳,1
4161,"""偶是胖纸偶骄傲""",114.0,广东 广州,1
4162,"""chenzhenshan520""",4.0,北京,1
4163,"""乐淘旺吧338""",93.0,广东 深圳,1
4164,"""大眼睛数码正品商城""",7.0,北京,1
4165,"""亿博鸿信数码专营店""",273.0,北京,1
4166,"""大眼睛数码正品商城""",113.0,北京,1
4167,"""深圳易乐购数码专营店""",147.0,广东 深圳,1
4168,"""三星宏远祥龙专卖店""",80.0,北京,1
4169,"""笆笆拉科技""",5.0,广东 深圳,1
4170,"""tcxzw""",14.0,湖北 武汉,1
4171,"""时器数码专营店""",6.0,湖南 长沙,1
4172,"""bc1682013""",88.0,湖南 长沙,1
4173,"""新风尚通讯168""",69.0,广东 深圳,1
4174,"""同迅数码专营店""",108.0,辽宁 大连,1
4175,"""李滚滚的店""",63.0,四川 成都,1
4176,"""sunhonpe""",176.0,广东 深圳,1
4177,"""大爱百货专售""",36.0,江苏 常州,1
4178,"""深圳市酷优淘数码公司""",181.0,广东 深圳,1
4179,"""联通华盛手机官方旗舰店""",,北京,1
4180,"""联通华盛手机官方旗舰店""",,北京,1
4181,"""久汇数码专营店""",2526.0,广东 深圳,1
4182,"""鼎盛数码手机""",39.0,北京,1
4183,"""oppo品牌企业店""",79.0,广东 深圳,1
4184,"""ain577""",97.0,广东 深圳,1
4185,"""气樽数码专营店""",323.0,广东 广州,1
4186,"""zhen爱13""",33.0,湖北 武汉,1
4187,"""梦微数码""",3.0,河南 郑州,1
4188,"""兴利盛企业店""",1823.0,广东 深圳,1
4189,"""向阳数码通信""",11.0,广东 深圳,1
4190,"""stars882""",68.0,四川 成都,1
4191,"""vivo盛大信和专卖店""",20.0,北京,1
4192,"""sherry518918""",6.0,上海,1
4193,"""天语强宇专卖店""",291.0,广西 桂林,1
4194,"""king_llz""",45.0,广东 深圳,1
4195,"""fyb2001520""",6.0,广东 广州,1
4196,"""智由掌控数码旗舰店""",15.0,山东 济南,1
4197,"""华为莫问专卖店""",92.0,浙江 杭州,1
4198,"""樱桃小丸子的数码店""",12.0,广东 广州,1
4199,"""杰克黑莓""",39.0,广东 深圳,1
4200,"""wallter_yuan""",12.0,山东 济南,1
4201,"""旭翼数码专营店""",74.0,上海,1
4202,"""weilong703""",34.0,广东 深圳,1
4203,"""领全中心""",9.0,广东 深圳,1
4204,"""博盛景数码专营店""",34.0,广东 深圳,1
4205,"""ryang275492354""",5.0,四川 成都,1
4206,"""有话好说liu""",1.0,广东 深圳,1
4207,"""q阿宝阿旺""",13.0,广东 深圳,1
4208,"""同迅数码专营店""",367.0,辽宁 大连,1
4209,"""霹雳疯乐购""",29.0,广东 深圳,1
4210,"""皓轩能良翔专卖店""",1772.0,广东 深圳,1
4211,"""oppo银通亿禾专卖店""",107.0,浙江 宁波,1
4212,"""划地球""",66.0,上海,1
4213,"""zhuyoukui1987""",174.0,江苏 南京,1
4214,"""罗曼斯绘""",2.0,广东 深圳,1
4215,"""久汇数码专营店""",390.0,广东 深圳,1
4216,"""不做你的朋友10""",52.0,广东 深圳,1
4217,"""数不完的美钞""",90.0,河南 郑州,1
4218,"""纽曼鹏宇佳业专卖店""",28.0,北京,1
4219,"""tb5322308_2011""",,广东 深圳,1
4220,"""天心通讯""",58.0,广东 广州,1
4221,"""黄大帅199""",16.0,河北 石家庄,1
4222,"""亿品汇数码专营""",2.0,广东 深圳,1
4223,"""时尚美妆小屋2014""",20.0,江苏 无锡,1
4224,"""雨宇数码""",22.0,浙江 杭州,1
4225,"""卖动数码专营店""",921.0,广东 深圳,1
4226,"""luckstare08""",18.0,河南 商丘,1
4227,"""启能数码专营店""",40.0,北京,1
4228,"""东旭日泰数码专营店""",80.0,广东 深圳,1
4229,"""tb691550707""",5.0,广东 深圳,1
4230,"""偶是胖纸偶骄傲""",114.0,广东 广州,1
4231,"""chenzhenshan520""",4.0,北京,1
4232,"""乐淘旺吧338""",93.0,广东 深圳,1
4233,"""大眼睛数码正品商城""",7.0,北京,1
4234,"""亿博鸿信数码专营店""",273.0,北京,1
4235,"""大眼睛数码正品商城""",113.0,北京,1
4236,"""深圳易乐购数码专营店""",147.0,广东 深圳,1
4237,"""魅图科技企业店""",23.0,广东 深圳,1
4238,"""三星宏远祥龙专卖店""",80.0,北京,1
4239,"""笆笆拉科技""",5.0,广东 深圳,1
4240,"""tcxzw""",14.0,湖北 武汉,1
4241,"""时器数码专营店""",6.0,湖南 长沙,1
4242,"""bc1682013""",88.0,湖南 长沙,1
4243,"""新风尚通讯168""",69.0,广东 深圳,1
4244,"""同迅数码专营店""",108.0,辽宁 大连,1
4245,"""李滚滚的店""",63.0,四川 成都,1
4246,"""sunhonpe""",176.0,广东 深圳,1
4247,"""大爱百货专售""",36.0,江苏 常州,1
4248,"""深圳市酷优淘数码公司""",181.0,广东 深圳,1
4249,"""联通华盛手机官方旗舰店""",,北京,1
4250,"""zhen爱13""",136.0,湖北 武汉,1
4251,"""久汇数码专营店""",2526.0,广东 深圳,1
4252,"""鼎盛数码手机""",39.0,北京,1
4253,"""oppo品牌企业店""",79.0,广东 深圳,1
4254,"""ain577""",97.0,广东 深圳,1
4255,"""气樽数码专营店""",323.0,广东 广州,1
4256,"""zhen爱13""",33.0,湖北 武汉,1
4257,"""梦微数码""",3.0,河南 郑州,1
4258,"""兴利盛企业店""",1823.0,广东 深圳,1
4259,"""向阳数码通信""",11.0,广东 深圳,1
4260,"""stars882""",68.0,四川 成都,1
4261,"""vivo盛大信和专卖店""",20.0,北京,1
4262,"""sherry518918""",6.0,上海,1
4263,"""天语强宇专卖店""",291.0,广西 桂林,1
4264,"""king_llz""",45.0,广东 深圳,1
4265,"""fyb2001520""",6.0,广东 广州,1
4266,"""智由掌控数码旗舰店""",15.0,山东 济南,1
4267,"""华为莫问专卖店""",92.0,浙江 杭州,1
